store,sale.date,tran.number,sku,category,qty,unit.cost,ext.cost,unit.original.retail,sale.amount,price.category,gross.margin,loyalty.member,customer.id,quarter,GM$,GM%,is_q1,price_category_Full Price,price_category_Markdown,Category_Childrens,Category_Footwear,Category_Gifts & Lifestyle,Category_Men's Apparel,Category_Women's Apparel
14,2023-06-24,53104,2866135,Childrens,1,9.57,9.57,43.5,1.87,Clearance,-4.117647058823529,1,C42179,2,-7.7,-411.7647058823529,0,False,False,True,False,False,False,False
14,2023-06-24,53106,2938903,Women's Apparel,1,24.93,24.93,108.0,89.23,Full Price,0.7206096604281073,1,C40611,2,64.30000000000001,72.06096604281072,0,True,False,False,False,False,False,True
14,2023-06-24,53109,2929231,Women's Apparel,1,25.27,25.27,108.0,33.73,Clearance,0.25081529795434326,0,NA,2,8.459999999999997,25.081529795434328,0,False,False,False,False,False,False,True
14,2023-06-24,53110,2929414,Childrens,1,8.94,8.94,40.5,13.12,Clearance,0.31859756097560976,0,NA,2,4.18,31.859756097560975,0,False,False,True,False,False,False,False
14,2023-06-24,53110,2929420,Childrens,1,8.13,8.13,36.0,11.24,Clearance,0.2766903914590747,0,NA,2,3.1099999999999994,27.66903914590747,0,False,False,True,False,False,False,False
14,2023-06-24,53111,2946696,Accessories,1,10.25,10.25,48.0,28.8,Full Price,0.6440972222222222,1,C41692,2,18.55,64.40972222222221,0,True,False,False,False,False,False,False
14,2023-06-24,53111,2938993,Accessories,1,11.29,11.29,48.0,44.41,Full Price,0.745777977932898,1,C41692,2,33.12,74.5777977932898,0,True,False,False,False,False,False,False
14,2023-06-24,53111,2938862,Women's Apparel,1,26.35,26.35,108.0,94.12,Full Price,0.720038249043774,1,C41692,2,67.77000000000001,72.0038249043774,0,True,False,False,False,False,False,True
14,2023-06-24,53113,2910452,Footwear,1,34.71,34.71,144.0,7.47,Clearance,-3.6465863453815266,0,NA,2,-27.240000000000002,-364.6586345381527,0,False,False,False,True,False,False,False
14,2023-06-24,53117,2894686,Childrens,1,9.01,9.01,40.5,1.87,Clearance,-3.818181818181818,0,NA,2,-7.14,-381.8181818181818,0,False,False,True,False,False,False,False
14,2023-06-24,53117,2929906,Men's Apparel,1,21.12,21.12,94.5,26.23,Clearance,0.19481509721692716,0,NA,2,5.109999999999999,19.481509721692717,0,False,False,False,False,False,True,False
14,2023-06-24,53118,2943575,Childrens,1,9.23,9.23,45.0,14.99,Clearance,0.3842561707805203,0,NA,2,5.76,38.425617078052035,0,False,False,True,False,False,False,False
14,2023-06-24,53142,2938022,Accessories,1,11.57,11.57,48.0,41.64,Full Price,0.7221421709894332,0,NA,2,30.07,72.21421709894332,0,True,False,False,False,False,False,False
14,2023-06-25,53155,2939895,Men's Apparel,1,20.25,20.25,94.5,23.62,Clearance,0.14267569856054194,1,C40589,2,3.370000000000001,14.267569856054193,0,False,False,False,False,False,True,False
14,2023-06-25,53155,2911998,Footwear,1,39.97,39.97,144.0,13.47,Clearance,-1.967334818114328,1,C40589,2,-26.5,-196.7334818114328,0,False,False,False,True,False,False,False
14,2023-06-25,53161,2926658,Footwear,1,25.86,25.86,114.0,29.97,Clearance,0.13713713713713713,0,NA,2,4.109999999999999,13.713713713713712,0,False,False,False,True,False,False,False
14,2023-06-25,53161,2939271,Accessories,1,11.67,11.67,48.0,41.11,Full Price,0.7161274629044028,0,NA,2,29.439999999999998,71.61274629044027,0,True,False,False,False,False,False,False
14,2023-06-25,53169,2937997,Footwear,1,33.54,33.54,144.0,44.97,Clearance,0.2541694462975317,0,NA,2,11.43,25.416944629753168,0,False,False,False,True,False,False,False
14,2023-06-25,53171,2932451,Women's Apparel,1,22.61,22.61,99.0,33.73,Clearance,0.3296768455380966,0,NA,2,11.119999999999997,32.96768455380966,0,False,False,False,False,False,False,True
14,2023-06-25,53176,2943586,Childrens,1,9.23,9.23,42.0,13.12,Clearance,0.2964939024390243,0,NA,2,3.889999999999999,29.64939024390243,0,False,False,True,False,False,False,False
14,2023-06-26,53188,2927216,Men's Apparel,1,20.25,20.25,94.5,26.23,Clearance,0.22798322531452536,1,C40359,2,5.98,22.798322531452538,0,False,False,False,False,False,True,False
14,2023-06-26,53189,2955581,Accessories,1,9.81,9.81,48.0,40.8,Full Price,0.7595588235294117,1,C41729,2,30.989999999999995,75.95588235294117,0,True,False,False,False,False,False,False
14,2023-06-26,53189,2938884,Women's Apparel,1,24.93,24.93,108.0,91.8,Full Price,0.7284313725490197,1,C41729,2,66.87,72.84313725490196,0,True,False,False,False,False,False,True
14,2023-06-26,53189,2939269,Accessories,1,11.67,11.67,48.0,42.03,Full Price,0.7223411848679514,1,C41729,2,30.36,72.23411848679514,0,True,False,False,False,False,False,False
14,2023-06-26,53193,2936501,Footwear,1,33.54,33.54,144.0,86.4,Full Price,0.6118055555555556,0,NA,2,52.86000000000001,61.18055555555556,0,True,False,False,True,False,False,False
14,2023-06-26,53194,2901346,Childrens,1,7.5,7.5,40.5,1.87,Clearance,-3.010695187165775,1,C41420,2,-5.63,-301.0695187165775,0,False,False,True,False,False,False,False
14,2023-06-26,53201,2929493,Women's Apparel,1,24.59,24.59,108.0,21.08,Clearance,-0.16650853889943082,1,C41420,2,-3.5100000000000016,-16.650853889943082,0,False,False,False,False,False,False,True
14,2023-06-26,53204,2918583,Women's Apparel,1,27.16,27.16,121.5,33.73,Clearance,0.1947820930922027,1,C41408,2,6.569999999999997,19.478209309220272,0,False,False,False,False,False,False,True
14,2023-06-27,53215,2934328,Men's Apparel,1,25.69,25.69,101.5,31.48,Clearance,0.18392630241423122,1,C42211,2,5.789999999999999,18.39263024142312,0,False,False,False,False,False,True,False
14,2023-06-27,53217,2934330,Men's Apparel,1,25.69,25.69,101.5,34.98,Clearance,0.2655803316180674,1,C40754,2,9.289999999999996,26.558033161806737,0,False,False,False,False,False,True,False
14,2023-06-27,53217,2932407,Childrens,1,9.57,9.57,43.5,14.99,Clearance,0.36157438292194793,1,C40754,2,5.42,36.15743829219479,0,False,False,True,False,False,False,False
14,2023-06-27,53219,2933044,Men's Apparel,1,15.94,15.94,77.0,21.86,Clearance,0.2708142726440988,1,C40754,2,5.92,27.08142726440988,0,False,False,False,False,False,True,False
14,2023-06-27,53219,2934330,Men's Apparel,1,25.69,25.69,101.5,34.98,Clearance,0.2655803316180674,1,C40754,2,9.289999999999996,26.558033161806737,0,False,False,False,False,False,True,False
14,2023-06-28,53237,2929249,Men's Apparel,1,18.97,18.97,84.0,21.86,Clearance,0.13220494053064963,0,NA,2,2.8900000000000006,13.220494053064963,0,False,False,False,False,False,True,False
14,2023-06-28,53244,2933251,Men's Apparel,1,15.52,15.52,77.0,21.86,Clearance,0.2900274473924977,0,NA,2,6.34,29.00274473924977,0,False,False,False,False,False,True,False
14,2023-06-28,53260,2866159,Childrens,1,9.47,9.47,43.5,13.12,Clearance,0.278201219512195,1,C40181,2,3.6499999999999986,27.8201219512195,0,False,False,True,False,False,False,False
14,2023-06-29,53272,2936795,Men's Apparel,1,21.54,21.54,94.5,71.71,Full Price,0.699623483475108,0,NA,2,50.169999999999995,69.96234834751081,0,True,False,False,False,False,True,False
14,2023-06-29,53273,2936795,Men's Apparel,1,21.54,21.54,94.5,64.54,Full Price,0.6662534862101023,0,NA,2,43.00000000000001,66.62534862101023,0,True,False,False,False,False,True,False
14,2023-06-29,53274,2927219,Men's Apparel,1,20.25,20.25,94.5,23.61,Clearance,0.14231257941550188,1,C41088,2,3.3599999999999994,14.231257941550188,0,False,False,False,False,False,True,False
14,2023-06-29,53274,2923956,Footwear,1,42.69,42.69,174.0,47.22,Clearance,0.09593392630241426,1,C41088,2,4.530000000000001,9.593392630241427,0,False,False,False,True,False,False,False
14,2023-06-29,53280,2939235,Footwear,1,34.44,34.44,144.0,118.71,Full Price,0.7098812231488502,0,NA,2,84.27,70.98812231488502,0,True,False,False,True,False,False,False
14,2023-06-29,53281,2938284,Accessories,1,11.59,11.59,48.0,12.49,Clearance,0.07205764611689354,0,NA,2,0.9000000000000004,7.205764611689354,0,False,False,False,False,False,False,False
14,2023-06-29,53282,2929494,Women's Apparel,1,24.59,24.59,108.0,28.1,Clearance,0.1249110320284698,1,C41379,2,3.5100000000000016,12.49110320284698,0,False,False,False,False,False,False,True
14,2023-06-29,53282,2894647,Women's Apparel,1,28.15,28.15,121.5,5.6,Clearance,-4.026785714285714,1,C41379,2,-22.549999999999997,-402.67857142857144,0,False,False,False,False,False,False,True
14,2023-06-29,53282,2835263,Childrens,1,9.23,9.23,40.5,1.87,Clearance,-3.9358288770053473,1,C41379,2,-7.36,-393.58288770053474,0,False,False,True,False,False,False,False
14,2023-06-29,53282,2835268,Childrens,1,9.2,9.2,40.5,1.87,Clearance,-3.9197860962566837,1,C41379,2,-7.329999999999999,-391.97860962566835,0,False,False,True,False,False,False,False
14,2023-06-29,53282,2899832,Childrens,1,8.1,8.1,40.5,3.74,Clearance,-1.1657754010695185,1,C41379,2,-4.359999999999999,-116.57754010695184,0,False,False,True,False,False,False,False
14,2023-06-29,53289,2930103,Accessories,1,10.32,10.32,48.0,12.49,Clearance,0.17373899119295436,0,NA,2,2.17,17.373899119295437,0,False,False,False,False,False,False,False
14,2023-06-29,53289,2943723,Men's Apparel,1,21.21,21.21,94.5,30.61,Clearance,0.3070891865403462,0,NA,2,9.399999999999999,30.708918654034623,0,False,False,False,False,False,True,False
14,2023-06-29,53290,2910255,Women's Apparel,1,27.41,27.41,108.0,11.23,Clearance,-1.4407836153161175,0,NA,2,-16.18,-144.07836153161176,0,False,False,False,False,False,False,True
14,2023-06-29,53293,2934328,Men's Apparel,1,25.69,25.69,101.5,34.98,Clearance,0.2655803316180674,0,NA,2,9.289999999999996,26.558033161806737,0,False,False,False,False,False,True,False
14,2023-06-29,53304,2948107,Footwear,1,39.0,39.0,144.0,122.82,Full Price,0.6824621397166585,1,C41217,2,83.82,68.24621397166585,0,True,False,False,True,False,False,False
14,2023-06-29,53306,2943688,Men's Apparel,1,25.64,25.64,101.5,8.73,Clearance,-1.9369988545246277,0,NA,2,-16.91,-193.69988545246278,0,False,False,False,False,False,True,False
14,2023-06-30,53323,2943715,Men's Apparel,1,21.75,21.75,94.5,27.55,Clearance,0.2105263157894737,0,NA,2,5.800000000000001,21.05263157894737,0,False,False,False,False,False,True,False
14,2023-06-30,53326,2929761,Women's Apparel,1,23.2,23.2,108.0,28.1,Clearance,0.17437722419928833,1,C40697,2,4.900000000000002,17.437722419928832,0,False,False,False,False,False,False,True
14,2023-06-30,53326,2938282,Accessories,1,11.59,11.59,48.0,12.49,Clearance,0.07205764611689354,1,C40697,2,0.9000000000000004,7.205764611689354,0,False,False,False,False,False,False,False
14,2023-06-30,53327,2946689,Accessories,1,10.25,10.25,48.0,14.99,Clearance,0.3162108072048032,0,NA,2,4.74,31.62108072048032,0,False,False,False,False,False,False,False
14,2023-06-30,53332,2934288,Women's Apparel,1,24.48,24.48,108.0,92.11,Full Price,0.7342308109868635,0,NA,2,67.63,73.42308109868635,0,True,False,False,False,False,False,True
14,2023-06-30,53347,2930056,Accessories,1,10.59,10.59,50.0,14.99,Clearance,0.2935290193462308,0,NA,2,4.4,29.352901934623084,0,False,False,False,False,False,False,False
14,2023-07-01,53362,2938862,Women's Apparel,1,26.35,26.35,108.0,85.61,Full Price,0.6922088541058288,0,NA,3,59.26,69.22088541058288,0,True,False,False,False,False,False,True
14,2023-07-01,53377,2835268,Childrens,1,9.28,9.28,40.5,1.87,Clearance,-3.9625668449197855,0,NA,3,-7.409999999999999,-396.25668449197855,0,False,False,True,False,False,False,False
14,2023-07-01,53377,2936433,Accessories,1,10.33,10.33,44.0,12.49,Clearance,0.17293835068054444,0,NA,3,2.16,17.293835068054445,0,False,False,False,False,False,False,False
14,2023-07-01,53379,2927267,Footwear,1,34.52,34.52,144.0,109.56,Full Price,0.6849215041986125,1,C42232,3,75.03999999999999,68.49215041986125,0,True,False,False,True,False,False,False
14,2023-07-01,53379,2942445,Footwear,1,28.05,28.05,132.0,100.44,Full Price,0.7207287933094385,1,C42232,3,72.39,72.07287933094385,0,True,False,False,True,False,False,False
14,2023-07-01,53380,2942056,Women's Apparel,1,24.16,24.16,108.0,54.0,Full Price,0.5525925925925926,0,NA,3,29.84,55.25925925925927,0,True,False,False,False,False,False,True
14,2023-07-01,53381,2939236,Footwear,1,34.44,34.44,144.0,112.2,Full Price,0.693048128342246,0,NA,3,77.76,69.3048128342246,0,True,False,False,True,False,False,False
14,2023-07-01,53382,2923857,Men's Apparel,1,22.24,22.24,94.5,47.25,Full Price,0.5293121693121694,0,NA,3,25.01,52.93121693121694,0,True,False,False,False,False,True,False
14,2023-07-01,53386,2866160,Childrens,1,9.53,9.53,43.5,13.12,Clearance,0.2736280487804878,0,NA,3,3.59,27.36280487804878,0,False,False,True,False,False,False,False
14,2023-07-01,53386,2899831,Childrens,1,8.1,8.1,40.5,3.74,Clearance,-1.1657754010695185,0,NA,3,-4.359999999999999,-116.57754010695184,0,False,False,True,False,False,False,False
14,2023-07-02,53401,2929472,Women's Apparel,1,25.07,25.07,108.0,33.73,Clearance,0.2567447376222946,1,C42452,3,8.659999999999997,25.67447376222946,0,False,False,False,False,False,False,True
14,2023-07-02,53401,2946696,Accessories,1,10.25,10.25,48.0,14.99,Clearance,0.3162108072048032,1,C42452,3,4.74,31.62108072048032,0,False,False,False,False,False,False,False
14,2023-07-02,53402,2939093,Men's Apparel,1,24.81,24.81,84.0,63.91,Full Price,0.6117978407135033,0,NA,3,39.099999999999994,61.179784071350326,0,True,False,False,False,False,True,False
14,2023-07-02,53408,2938584,Accessories,1,9.65,9.65,44.0,34.41,Full Price,0.7195582679453647,0,NA,3,24.759999999999998,71.95582679453648,0,True,False,False,False,False,False,False
14,2023-07-02,53419,2929818,Men's Apparel,1,19.13,19.13,84.0,26.23,Clearance,0.27068242470453685,0,NA,3,7.100000000000001,27.068242470453686,0,False,False,False,False,False,True,False
14,2023-07-03,53449,2930054,Accessories,1,10.59,10.59,50.0,14.99,Clearance,0.2935290193462308,0,NA,3,4.4,29.352901934623084,0,False,False,False,False,False,False,False
14,2023-07-03,53454,2946695,Accessories,1,10.25,10.25,48.0,14.99,Clearance,0.3162108072048032,1,C40760,3,4.74,31.62108072048032,0,False,False,False,False,False,False,False
14,2023-07-03,53454,2927218,Men's Apparel,1,20.25,20.25,94.5,26.23,Clearance,0.22798322531452536,1,C40760,3,5.98,22.798322531452538,0,False,False,False,False,False,True,False
14,2023-07-03,53457,2939026,Accessories,1,11.29,11.29,48.0,36.52,Full Price,0.6908543263964951,1,C42171,3,25.230000000000004,69.08543263964951,0,True,False,False,False,False,False,False
14,2023-07-04,53475,2929233,Women's Apparel,1,25.27,25.27,108.0,67.46,Clearance,0.6254076489771717,1,C41294,3,42.19,62.540764897717175,0,False,False,False,False,False,False,True
14,2023-07-04,53483,2943688,Men's Apparel,1,25.64,25.64,101.5,61.21,Clearance,0.5811141970266296,1,C41294,3,35.57,58.11141970266296,0,False,False,False,False,False,True,False
14,2023-07-05,53503,2943763,Men's Apparel,1,19.13,19.13,94.5,79.8,Full Price,0.7602756892230577,0,NA,3,60.67,76.02756892230576,0,True,False,False,False,False,True,False
14,2023-07-05,53518,2934329,Men's Apparel,1,25.69,25.69,101.5,69.96,Clearance,0.6327901658090337,0,NA,3,44.269999999999996,63.27901658090337,0,False,False,False,False,False,True,False
14,2023-07-05,53526,2929471,Women's Apparel,1,25.07,25.07,108.0,67.46,Clearance,0.6283723688111473,1,C41996,3,42.38999999999999,62.837236881114734,0,False,False,False,False,False,False,True
14,2023-07-06,53545,2942340,Footwear,1,33.24,33.24,144.0,113.49,Full Price,0.7071107586571505,1,C42226,3,80.25,70.71107586571505,0,True,False,False,True,False,False,False
14,2023-07-06,53547,2938863,Women's Apparel,1,26.35,26.35,108.0,97.2,Full Price,0.7289094650205761,0,NA,3,70.85,72.8909465020576,0,True,False,False,False,False,False,True
14,2023-07-06,53552,2943774,Men's Apparel,1,19.13,19.13,94.5,83.54,Full Price,0.7710079004069907,0,NA,3,64.41000000000001,77.10079004069908,0,True,False,False,False,False,True,False
14,2023-07-07,53570,2923860,Men's Apparel,1,22.24,22.24,94.5,94.5,Full Price,0.7646560846560847,0,NA,3,72.26,76.46560846560847,0,True,False,False,False,False,True,False
14,2023-07-07,53573,2949254,Women's Apparel,1,24.39,24.39,99.0,67.46,Clearance,0.6384524162466646,0,NA,3,43.06999999999999,63.84524162466646,0,False,False,False,False,False,False,True
14,2023-07-07,53578,2932452,Women's Apparel,1,22.61,22.61,99.0,67.46,Clearance,0.6648384227690483,0,NA,3,44.849999999999994,66.48384227690482,0,False,False,False,False,False,False,True
14,2023-07-07,53579,2942341,Footwear,1,33.24,33.24,144.0,112.44,Full Price,0.7043756670224118,1,C40499,3,79.19999999999999,70.43756670224118,0,True,False,False,True,False,False,False
14,2023-07-07,53579,2936484,Footwear,1,33.39,33.39,144.0,67.44,Clearance,0.5048932384341637,1,C40499,3,34.05,50.489323843416365,0,False,False,False,True,False,False,False
14,2023-07-07,53579,2927261,Footwear,1,34.71,34.71,144.0,67.44,Clearance,0.4853202846975089,1,C40499,3,32.73,48.532028469750884,0,False,False,False,True,False,False,False
14,2023-07-07,53579,2930496,Footwear,1,25.11,25.11,114.0,67.44,Clearance,0.6276690391459074,1,C40499,3,42.33,62.76690391459074,0,False,False,False,True,False,False,False
14,2023-07-07,53579,2942955,Women's Apparel,1,25.36,25.36,108.0,90.63,Full Price,0.7201809555334878,1,C40499,3,65.27,72.01809555334879,0,True,False,False,False,False,False,True
14,2023-07-07,53580,2835268,Childrens,1,9.28,9.28,40.5,2.81,Clearance,-2.3024911032028466,0,NA,3,-6.469999999999999,-230.24911032028464,0,False,False,True,False,False,False,False
14,2023-07-07,53580,2929471,Women's Apparel,1,25.07,25.07,108.0,67.46,Clearance,0.6283723688111473,0,NA,3,42.38999999999999,62.837236881114734,0,False,False,False,False,False,False,True
14,2023-07-07,53580,2929965,Footwear,1,38.37,38.37,162.0,89.94,Clearance,0.5733822548365577,0,NA,3,51.57,57.33822548365577,0,False,False,False,True,False,False,False
14,2023-07-07,53584,2943726,Men's Apparel,1,21.21,21.21,94.5,61.21,Clearance,0.6534879921581441,0,NA,3,40.0,65.34879921581441,0,False,False,False,False,False,True,False
14,2023-07-07,53587,2923858,Men's Apparel,1,22.24,22.24,94.5,94.5,Full Price,0.7646560846560847,0,NA,3,72.26,76.46560846560847,0,True,False,False,False,False,True,False
14,2023-07-08,53601,2932497,Accessories,1,10.05,10.05,48.0,24.98,Clearance,0.5976781425140112,0,NA,3,14.93,59.76781425140112,0,False,False,False,False,False,False,False
14,2023-07-08,53609,2939015,Accessories,1,11.32,11.32,48.0,41.98,Full Price,0.7303477846593616,0,NA,3,30.659999999999997,73.03477846593616,0,True,False,False,False,False,False,False
14,2023-07-08,53611,2939198,Accessories,1,11.33,11.33,50.0,41.64,Markdown,0.7279058597502402,0,NA,3,30.310000000000002,72.79058597502403,0,False,True,False,False,False,False,False
14,2023-07-08,53615,2938281,Accessories,1,11.59,11.59,48.0,24.98,Clearance,0.5360288230584468,0,NA,3,13.39,53.60288230584468,0,False,False,False,False,False,False,False
14,2023-07-08,53624,2942340,Footwear,1,33.24,33.24,144.0,144.0,Full Price,0.7691666666666666,1,C40910,3,110.75999999999999,76.91666666666666,0,True,False,False,True,False,False,False
14,2023-07-09,53637,2927217,Men's Apparel,1,20.25,20.25,94.5,52.47,Clearance,0.614065180102916,1,C42074,3,32.22,61.4065180102916,0,False,False,False,False,False,True,False
14,2023-07-09,53644,2939263,Childrens,1,9.61,9.61,43.5,37.59,Full Price,0.7443469007714818,1,C42074,3,27.980000000000004,74.43469007714818,0,True,False,True,False,False,False,False
14,2023-07-09,53644,2942051,Women's Apparel,1,25.27,25.27,108.0,93.33,Full Price,0.7292403300117861,1,C42074,3,68.06,72.92403300117861,0,True,False,False,False,False,False,True
14,2023-07-09,53646,2938828,Childrens,1,8.35,8.35,36.0,32.4,Full Price,0.7422839506172839,1,C42081,3,24.049999999999997,74.22839506172839,0,True,False,True,False,False,False,False
14,2023-07-09,53653,2942110,Women's Apparel,1,26.48,26.48,108.0,67.46,Clearance,0.6074710939816187,1,C40029,3,40.97999999999999,60.74710939816187,0,False,False,False,False,False,False,True
14,2023-07-09,53653,2955662,Accessories,1,10.85,10.85,48.0,44.75,Full Price,0.7575418994413408,1,C40029,3,33.9,75.75418994413408,0,True,False,False,False,False,False,False
14,2023-07-10,53664,2929244,Men's Apparel,1,18.97,18.97,84.0,39.34,Clearance,0.5177935943060499,1,C42374,3,20.370000000000005,51.779359430604984,0,False,False,False,False,False,True,False
14,2023-07-11,53691,2943773,Men's Apparel,1,19.13,19.13,94.5,83.54,Full Price,0.7710079004069907,0,NA,3,64.41000000000001,77.10079004069908,0,True,False,False,False,False,True,False
14,2023-07-11,53692,2938822,Women's Apparel,1,26.48,26.48,108.0,108.0,Full Price,0.7548148148148148,1,C42451,3,81.52,75.48148148148148,0,True,False,False,False,False,False,True
14,2023-07-11,53698,2938079,Footwear,1,26.16,26.16,114.0,98.16,Full Price,0.7334963325183375,0,NA,3,72.0,73.34963325183375,0,True,False,False,True,False,False,False
14,2023-07-11,53708,2939227,Footwear,1,34.35,34.35,162.0,141.93,Full Price,0.757979285563306,1,C40554,3,107.58000000000001,75.79792855633059,0,True,False,False,True,False,False,False
14,2023-07-11,53708,2959531,Childrens,1,7.96,7.96,36.0,31.23,Full Price,0.7451168747998719,1,C40554,3,23.27,74.51168747998719,0,True,False,True,False,False,False,False
14,2023-07-12,53723,2929886,Men's Apparel,1,19.3,19.3,84.0,43.72,Clearance,0.5585544373284538,1,C40196,3,24.419999999999998,55.85544373284538,0,False,False,False,False,False,True,False
14,2023-07-12,53723,2939894,Men's Apparel,1,20.25,20.25,94.5,52.47,Clearance,0.614065180102916,1,C40196,3,32.22,61.4065180102916,0,False,False,False,False,False,True,False
14,2023-07-12,53728,2923859,Men's Apparel,1,22.24,22.24,94.5,85.05,Full Price,0.738506760728983,0,NA,3,62.81,73.8506760728983,0,True,False,False,False,False,True,False
14,2023-07-12,53737,2946694,Accessories,1,10.25,10.25,48.0,14.99,Clearance,0.3162108072048032,0,NA,3,4.74,31.62108072048032,0,False,False,False,False,False,False,False
14,2023-07-13,53752,2939235,Footwear,1,34.44,34.44,144.0,122.4,Full Price,0.7186274509803922,0,NA,3,87.96000000000001,71.86274509803921,0,True,False,False,True,False,False,False
14,2023-07-13,53760,2934328,Men's Apparel,1,25.69,25.69,101.5,37.31,Clearance,0.31144465290806755,1,C40236,3,11.620000000000001,31.144465290806757,0,False,False,False,False,False,True,False
14,2023-07-13,53760,2923858,Men's Apparel,1,22.24,22.24,94.5,80.33,Full Price,0.723142039088759,1,C40236,3,58.09,72.3142039088759,0,True,False,False,False,False,True,False
14,2023-07-13,53760,2932398,Men's Apparel,1,21.54,21.54,105.0,32.66,Clearance,0.34047764849969375,1,C40236,3,11.119999999999997,34.047764849969376,0,False,False,False,False,False,True,False
14,2023-07-13,53764,2930496,Footwear,1,25.11,25.11,114.0,56.79,Clearance,0.5578446909667195,1,C40241,3,31.68,55.78446909667195,0,False,False,False,True,False,False,False
14,2023-07-13,53764,2942957,Women's Apparel,1,25.36,25.36,108.0,91.8,Full Price,0.7237472766884532,1,C40241,3,66.44,72.37472766884532,0,True,False,False,False,False,False,True
14,2023-07-13,53764,2942962,Women's Apparel,1,25.36,25.36,108.0,91.8,Full Price,0.7237472766884532,1,C40241,3,66.44,72.37472766884532,0,True,False,False,False,False,False,True
14,2023-07-13,53771,2917606,Footwear,1,28.08,28.08,132.0,23.97,Clearance,-0.17146433041301626,0,NA,3,-4.109999999999999,-17.146433041301627,0,False,False,False,True,False,False,False
14,2023-07-13,53777,2942170,Footwear,1,36.63,36.63,162.0,35.97,Clearance,-0.01834862385321111,1,C40702,3,-0.6600000000000037,-1.834862385321111,0,False,False,False,True,False,False,False
14,2023-07-13,53777,2918525,Childrens,1,8.95,8.95,36.0,8.99,Clearance,0.004449388209121348,1,C40702,3,0.040000000000000924,0.4449388209121348,0,False,False,True,False,False,False,False
14,2023-07-14,53789,2942057,Women's Apparel,1,24.16,24.16,108.0,108.0,Full Price,0.7762962962962964,1,C40037,3,83.84,77.62962962962963,0,True,False,False,False,False,False,True
14,2023-07-14,53790,2923859,Men's Apparel,1,22.24,22.24,94.5,81.17,Full Price,0.7260071454971049,1,C42435,3,58.93000000000001,72.60071454971049,0,True,False,False,False,False,True,False
14,2023-07-14,53790,2938906,Women's Apparel,1,24.93,24.93,108.0,92.75,Full Price,0.7312129380053908,1,C42435,3,67.82,73.12129380053908,0,True,False,False,False,False,False,True
14,2023-07-14,53795,2936473,Accessories,1,11.33,11.33,48.0,16.35,Clearance,0.30703363914373094,0,NA,3,5.020000000000001,30.703363914373092,0,False,False,False,False,False,False,False
14,2023-07-14,53797,2951606,Women's Apparel,1,27.79,27.79,108.0,108.0,Full Price,0.7426851851851852,1,C41120,3,80.21000000000001,74.26851851851852,0,True,False,False,False,False,False,True
14,2023-07-14,53798,2938905,Women's Apparel,1,24.93,24.93,108.0,108.0,Full Price,0.7691666666666666,1,C41120,3,83.07,76.91666666666666,0,True,False,False,False,False,False,True
14,2023-07-14,53812,2938991,Accessories,1,11.29,11.29,48.0,16.35,Clearance,0.3094801223241591,0,NA,3,5.060000000000002,30.948012232415913,0,False,False,False,False,False,False,False
14,2023-07-14,53817,2942050,Women's Apparel,1,25.27,25.27,108.0,91.8,Full Price,0.7247276688453159,0,NA,3,66.53,72.4727668845316,0,True,False,False,False,False,False,True
14,2023-07-14,53817,2943042,Accessories,1,10.27,10.27,48.0,40.8,Full Price,0.7482843137254902,0,NA,3,30.529999999999998,74.82843137254902,0,True,False,False,False,False,False,False
14,2023-07-15,53831,2938812,Women's Apparel,1,26.48,26.48,108.0,108.0,Full Price,0.7548148148148148,1,C40325,3,81.52,75.48148148148148,0,True,False,False,False,False,False,True
14,2023-07-15,53836,2929243,Men's Apparel,1,18.97,18.97,84.0,21.86,Clearance,0.13220494053064963,1,C42483,3,2.8900000000000006,13.220494053064963,0,False,False,False,False,False,True,False
14,2023-07-15,53842,2928611,Men's Apparel,1,22.42,22.42,101.5,24.48,Clearance,0.08415032679738557,0,NA,3,2.0599999999999987,8.415032679738557,0,False,False,False,False,False,True,False
14,2023-07-15,53844,2936690,Women's Apparel,1,30.35,30.35,108.0,40.48,Clearance,0.25024703557312244,0,NA,3,10.129999999999995,25.024703557312243,0,False,False,False,False,False,False,True
14,2023-07-16,53889,2939234,Footwear,1,34.44,34.44,144.0,133.2,Full Price,0.7414414414414414,1,C40925,3,98.75999999999999,74.14414414414414,0,True,False,False,True,False,False,False
14,2023-07-16,53894,2929480,Women's Apparel,1,24.39,24.39,108.0,30.67,Clearance,0.20476035213563745,1,C40925,3,6.280000000000001,20.476035213563744,0,False,False,False,False,False,False,True
14,2023-07-16,53894,2950171,Men's Apparel,1,21.37,21.37,94.5,22.89,Clearance,0.06640454346876364,1,C40925,3,1.5199999999999996,6.640454346876363,0,False,False,False,False,False,True,False
14,2023-07-16,53902,2945756,Men's Apparel,1,23.62,23.62,66.5,17.48,Clearance,-0.351258581235698,0,NA,3,-6.140000000000001,-35.1258581235698,0,False,False,False,False,False,True,False
14,2023-07-16,53909,2943710,Men's Apparel,1,20.41,20.41,94.5,35.72,Clearance,0.4286114221724524,0,NA,3,15.309999999999999,42.86114221724524,0,False,False,False,False,False,True,False
14,2023-07-17,53924,2942049,Women's Apparel,1,25.27,25.27,108.0,91.8,Full Price,0.7247276688453159,1,C41054,3,66.53,72.4727668845316,0,True,False,False,False,False,False,True
